Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors Max,trainer/Bellman Errors Mean,trainer/Bellman Errors Min,trainer/Bellman Errors Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Preactivation Policy Loss,trainer/Q Predictions Max,trainer/Q Predictions Mean,trainer/Q Predictions Min,trainer/Q Predictions Std,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/QF Loss,trainer/Raw Policy Loss
81,81,1.0,0.33333334,-1.0,0.942809,10.875448287993247,10,44.49996707733585,10.875448287993247,0.0,17.764602244737432,1.5701757241616572,0.27188620719983114,0.0,0.5402949787262936,1.5701757241616572,0.46319906567746016,0.0,0.7069988148894336,0.0008586836223973826,8.586836223973826e-05,0.0,0.0002576050867192148,1.5701757241616572,0.27188620719983114,0.0,0.5402949787262936,820,32800,40,40.0,40,0.0,1.0,0.25474938303174094,-1.0,0.811800841777416,17.538465522245932,50,43.788877899317285,17.538465522245932,0.0,19.954329810330748,1.5707858709780789,0.43846163805614835,0.0,0.6363568085718072,1.5707858709780789,0.6716930136334694,0.0,0.7670403178260611,0.014336379400234689,0.0009585800033797431,0.0,0.0030908114524040024,1.5707858709780789,0.43846163805614835,0.0,0.6363568085718072,4100,164000,40,40.0,40,0.0,164000,0.006052122000255622,25.977201880989014,3.517561474989634,18.141714986995794,0.005360556999221444,0.0010080329957418144,2077.155938715994,4.305504707008367,9025760000.0,372225860.0,23.160156,827461400.0,1.0,0.33333334,-1.0,0.94280905,-101080.66,0.0,135068.14,82488.016,358.10217,14181.889,146427.77,96026.78,53047.75,5096.631,372225860.0,-101080.66
82,82,1.0,0.33333334,-1.0,0.942809,22.27170563871455,10,45.07563531467301,22.27170563871455,0.0023041102949379333,22.226264766003737,1.570721373705228,0.5567926409678637,0.0,0.6952342456669648,1.570721373705228,0.7853484773422045,0.0,0.7843908450188986,0.0049844243479255645,0.0004984424347925564,0.0,0.0014953273043776694,1.570721373705228,0.5567926409678637,0.0,0.6952342456669648,830,33200,40,40.0,40,0.0,1.0,0.2510536393102221,-1.0,0.8034459301841288,19.831828125915123,50,44.477074204602125,19.831828125915123,0.0,20.403149966912736,1.570780566395241,0.4957957031478781,0.0,0.6602238744250929,1.570780566395241,0.7216231192582891,0.0,0.781857231631982,0.020016315581736777,0.001343123325511657,0.0,0.004501587174954325,1.570780566395241,0.4957957031478781,0.0,0.6602238744250929,4150,166000,40,40.0,40,0.0,166000,0.005894863992580213,25.761585408981773,3.616808917999151,17.829440766989137,0.007415992004098371,0.0010926690010819584,2102.919486062994,4.300932198995724,9697824000.0,402476100.0,3.9067993,870858000.0,1.0,0.33333334,-1.0,0.94280905,-104601.81,0.0,150088.67,85237.0,389.4283,14679.424,176799.94,99245.63,55089.793,5650.0894,402476100.0,-104601.81
83,83,1.0,0.33333334,-1.0,0.942809,25.426164696334283,10,44.515094310683715,25.426164696334283,0.0,21.016415658261845,1.5706643930411963,0.635654117408357,0.0,0.6983796607726758,1.5706643930411963,0.9348147093953573,0.0,0.7630627743819527,0.0,0.0,0.0,0.0,1.5706643930411963,0.635654117408357,0.0,0.6983796607726758,840,33600,40,40.0,40,0.0,1.0,0.2554160711554425,-1.0,0.803819349224737,16.968562422038673,50,43.6349634329736,16.968562422038673,0.0,18.93789532848567,1.570760001223485,0.4242140605509668,0.0,0.6149912602783899,1.570760001223485,0.6654874819709851,0.0,0.7617207665701428,0.022988542593641137,0.0007038108028939227,0.0,0.0032996460514107644,1.570760001223485,0.4242140605509668,0.0,0.6149912602783899,4200,168000,40,40.0,40,0.0,168000,0.005944413001998328,25.737852653008304,3.388565114000812,18.025727158994414,0.007409400001051836,0.0010905500093940645,2128.6601719529863,4.309116017000633,10390879000.0,425575170.0,125.86035,917056100.0,1.0,0.33333334,-1.0,0.94280905,-108002.21,0.0,140304.14,87990.734,402.955,15006.714,155427.48,102519.516,56137.99,5651.3193,425575170.0,-108002.21
84,84,1.0,0.33333334,-1.0,0.942809,26.861307846168632,10,45.17755934673281,26.861307846168632,0.002349262809676844,21.56838236072515,1.5700855155349738,0.6715326961542161,0.0,0.7067105628761642,1.5700855155349738,0.9583901385569232,0.0,0.7472339921798877,0.01734912608010153,0.0028626829114944295,0.0,0.005884124633008196,1.5700855155349738,0.6715326961542161,0.0,0.7067105628761642,850,34000,40,40.0,40,0.0,1.0,0.26179540907576526,-1.0,0.8118107010275698,19.827301146333873,50,43.90282502203794,19.827301146333873,0.0,19.750644991724293,1.5707922862989452,0.4956825286583469,0.0,0.6543198354981609,1.5707922862989452,0.7795111629198813,0.0,0.7793913149430174,0.011221816695047737,0.0005863530329993916,0.0,0.002173107634020793,1.5707922862989452,0.4956825286583469,0.0,0.6543198354981609,4250,170000,40,40.0,40,0.0,170000,0.005939132999628782,25.13437846097804,3.432827302996884,17.354494177998276,0.0053354150004452094,0.0009619139891583472,2153.7972326159506,4.3348205179936485,10766078000.0,448882100.0,213.89062,941572350.0,1.0,0.33333334,-1.0,0.94280905,-111634.41,0.0,150995.55,90837.375,429.67725,15399.29,155383.33,105804.05,57707.113,5620.82,448882100.0,-111634.41
85,85,1.0,0.33333334,-1.0,0.942809,29.736569378250067,10,45.13018172256061,29.736569378250067,0.0004109665182516764,19.774839710364905,1.5706451752915687,0.7434142344562517,0.0,0.6998279665927828,1.5706451752504362,1.0902653799565991,0.0,0.7140431393709146,0.021431665489037854,0.002553910849479957,0.0,0.006343490555845775,1.5706451752915687,0.7434142344562517,0.0,0.6998279665927828,860,34400,40,40.0,40,0.0,1.0,0.25793327978245445,-1.0,0.7976580097590901,24.838785130891118,50,44.161728298418105,24.838785130891118,0.0,19.669561391704597,1.5707699452832031,0.620969628272278,0.0,0.6813812552657516,1.5707699452832031,0.9663153494651143,0.0,0.7570472554466614,0.016803473296515437,0.0015406574334255697,0.0,0.004168616685649336,1.5707699452832031,0.620969628272278,0.0,0.6813812552657516,4300,172000,40,40.0,40,0.0,172000,0.006012628989992663,25.124155457975576,3.3928365710016806,17.252106405998347,0.005301030992995948,0.0009752009937074035,2178.9232627059537,4.466923619998852,11583521000.0,487560640.0,12.858948,1032738200.0,1.0,0.33333334,-1.0,0.94280905,-115024.9,0.0,165208.25,93599.28,425.3585,16013.064,154495.62,109221.33,58467.453,6090.869,487560640.0,-115024.9
86,86,1.0,0.33333334,-1.0,0.942809,35.737201184430305,10,45.45445812261735,35.737201184430305,0.0,17.868787909016795,1.5694163231502511,0.893430029610758,0.0,0.6886141573119908,1.5694163231502511,1.2539508075860888,0.0,0.626979072949422,0.0193622902080397,0.0032442842232428327,0.0,0.006638865280688138,1.5694163231502511,0.893430029610758,0.0,0.6886141573119908,870,34800,40,40.0,40,0.0,1.0,0.26006690572078967,-1.0,0.8031810437168887,20.61780547528164,50,44.35368300251506,20.61780547528164,0.0,20.297670092412126,1.5707810999953722,0.515445136882041,0.0,0.660596454397983,1.5707810999953722,0.779814334451936,0.0,0.7716269784727936,0.006036813267951802,0.0003312746113766085,0.0,0.00107837939138105,1.5707810999953722,0.515445136882041,0.0,0.660596454397983,4350,174000,40,40.0,40,0.0,174000,0.005956729000899941,24.954040819997317,3.4058440920052817,17.395477122001466,0.0054110659984871745,0.0009729029989102855,2203.8790878569125,4.140378907992272,11890504000.0,504873200.0,1.3550415,1009957060.0,1.0,0.33333334,-1.0,0.94280905,-118709.516,0.0,169395.22,96713.055,412.78964,15934.099,165700.08,112662.72,61173.492,6229.578,504873200.0,-118709.516
87,87,1.0,0.33333334,-1.0,0.942809,30.416053827715917,10,45.028340962487896,30.416053827715917,0.003166481846089031,20.03204523646859,1.5701488264960888,0.7604013456928977,0.0,0.7009141426541204,1.5701488264960888,1.0888563978608166,0.0,0.7129738152862918,0.016743688350718378,0.0034028424984839712,0.0,0.005929505151497047,1.5701488264960888,0.7604013456928977,0.0,0.7009141426541204,880,35200,40,40.0,40,0.0,1.0,0.24969572941179968,-1.0,0.7994037663654453,23.389773372727092,50,44.4351925780109,23.389773372727092,0.0,19.9802742317806,1.5707798039938754,0.5847443343181773,0.0,0.6742514128270407,1.5707798039938754,0.874015852108073,0.0,0.7752965876827022,0.023739261198793438,0.0019043351294257694,0.0,0.0055012539457316946,1.5707798039938754,0.5847443343181773,0.0,0.6742514128270407,4400,176000,40,40.0,40,0.0,176000,0.005942433999734931,25.028830723967985,3.401126980999834,17.182819145993562,0.0053825209906790406,0.0009822809952311218,2228.9097807018697,4.432577360988944,16007158000.0,488610340.0,20.461487,997079900.0,1.0,0.33333334,-1.0,0.94280905,-122537.89,0.0,152545.61,100528.05,130.44577,15823.127,165164.08,116328.86,63441.94,6071.4,488610300.0,-122537.89
88,88,1.0,0.33333334,-1.0,0.942809,35.492150421929345,10,45.36205686476511,35.492150421929345,0.0,17.752491610467853,1.5706187551492363,0.8873037605482337,0.0,0.6910867551376109,1.5706187551492363,1.2553167040220383,0.0,0.6276589347375103,0.019682896573288255,0.0019682896573288257,0.0,0.005904868971986476,1.5706187551492363,0.8873037605482337,0.0,0.6910867551376109,890,35600,40,40.0,40,0.0,1.0,0.2788209490823643,-1.0,0.8053371570940661,11.329839985920051,50,43.740824541973204,11.329839985920051,0.0,18.06206713354062,1.5707493144366091,0.2832459996480013,0.0,0.5513950874162985,1.5707493144366091,0.40890786269655693,0.0,0.6874682090464616,0.004922799630362906,0.00016733739508239864,0.0,0.0007638489522480848,1.5707493144366091,0.2832459996480013,0.0,0.5513950874162985,4450,178000,40,40.0,40,0.0,178000,0.006085973000153899,25.373846386006335,3.4171154979994753,17.648288037002203,0.005333494002115913,0.0009580250043654814,2254.285450977899,4.296065358998021,14244518000.0,569216100.0,0.12915039,1123272300.0,1.0,0.33333334,-1.0,0.94280905,-126420.3,0.0,215510.4,102890.04,468.11832,17030.238,213300.77,119875.44,68820.11,6651.532,569216060.0,-126420.3
89,89,1.0,0.33333334,-1.0,0.942809,22.55449032807247,10,46.18962145792519,22.55449032807247,0.001637135459798822,22.546669897646296,1.5703744268342048,0.5638622582018117,0.0,0.6969304096109856,1.5703744268342048,0.7838093844531523,0.0,0.7838117586073494,0.014632184368664314,0.0016419113386619611,0.0,0.004362742328782756,1.5703744268342048,0.5638622582018117,0.0,0.6969304096109856,900,36000,40,40.0,40,0.0,1.0,0.25442820426029245,-1.0,0.7990086326204068,19.327029163385454,50,44.942302373369415,19.327029163385454,0.0,20.183129200543643,1.5707960959471,0.48317572908463624,0.0,0.6505327223068211,1.5707960959471,0.7164100097289793,0.0,0.7754335333653666,0.024789516842524728,0.0015578759755831317,0.0,0.005117213044688711,1.5707960959471,0.48317572908463624,0.0,0.6505327223068211,4500,180000,40,40.0,40,0.0,180000,0.006000703011523001,26.036779621004825,3.285787340995739,17.586298998008715,0.007920242002001032,0.0012531699903775007,2280.324272982907,5.14951916699647,15056179000.0,611557900.0,279.7779,1205168500.0,1.0,0.33333334,-1.0,0.94280905,-130277.33,0.0,194181.22,105918.88,589.164,17830.824,176800.45,123596.414,67615.516,6689.9854,611557900.0,-130277.33
90,90,1.0,0.33333334,-1.0,0.942809,13.500307029464555,10,44.89398167797545,13.500307029464555,0.0,18.81922588345651,1.5707372462707974,0.3375076757366138,0.0,0.5752665879081459,1.5707372462707974,0.5491156363692473,0.0,0.6974309113477613,0.005683254244793989,0.000568325424479399,0.0,0.0017049762734381968,1.5707372462707974,0.3375076757366138,0.0,0.5752665879081459,910,36400,40,40.0,40,0.0,1.0,0.24937486489890998,-1.0,0.8182930260986206,15.227820428141422,50,44.304309050161095,15.227820428141422,0.0,19.581110879075798,1.5707573378276114,0.3806955107035355,0.0,0.608598834501739,1.5707573378276114,0.5751926996306771,0.0,0.741265555678596,0.01657518766106514,0.0009020004122330816,0.0,0.0033445036336936383,1.5707573378276114,0.3806955107035355,0.0,0.608598834501739,4550,182000,40,40.0,40,0.0,182000,0.005915467991144396,26.2833810759912,3.5310657089867163,17.684608120005578,0.007870802000979893,0.0012636820029001683,2306.610571609912,5.052657295003883,15770899000.0,629933600.0,196.0,1311473000.0,1.0,0.33333334,-1.0,0.94280905,-134222.19,0.0,222137.4,109795.51,484.04306,18362.967,226437.0,127302.195,68955.79,7389.617,629933600.0,-134222.19
91,91,1.0,0.33333334,-1.0,0.942809,26.586097724548,10,46.11272825764151,26.586097724548,0.0,21.732193200922993,1.5704185281823522,0.6646524431137002,0.0,0.7102956981303894,1.5704185281823522,0.9416121022033819,0.0,0.7688241342814282,0.01692772257514208,0.0028311792541285464,0.0,0.005489046350772312,1.5704185281823522,0.6646524431137002,0.0,0.7102956981303894,920,36800,40,40.0,40,0.0,1.0,0.25648011488978983,-1.0,0.7972211611659796,17.152436294425044,50,44.09514402841148,17.152436294425044,0.0,19.85554468699927,1.5707635972092766,0.4288109073606262,0.0,0.6320854388485828,1.5707635972092766,0.6372785459320266,0.0,0.7620238618909763,0.014771024009601508,0.0009526123038558021,0.0,0.002969425358289007,1.5707635972092766,0.4288109073606262,0.0,0.6320854388485828,4600,184000,40,40.0,40,0.0,184000,0.006005892006214708,26.374255280010402,3.451529518002644,18.56239544300479,0.005368986996472813,0.0010107249981956556,2332.987588130927,4.347944715002086,16500125000.0,638709100.0,19.622131,1278059500.0,1.0,0.33333334,-1.0,0.94280905,-138475.23,0.0,175905.89,113374.516,508.4215,18116.92,203523.33,131406.44,71615.664,7474.112,638709250.0,-138475.23
92,92,1.0,0.33333334,-1.0,0.942809,17.89067630931878,10,45.128717311885325,17.89067630931878,0.0016032621888815157,21.898384069173968,1.570680718534834,0.4472669077329695,0.0,0.6603198167933572,1.570680718534834,0.6270197427997856,0.0,0.7679405692429918,0.017317185037670768,0.004324808742421226,0.0,0.0069570123010193954,1.570680718534834,0.4472669077329695,0.0,0.6603198167933572,930,37200,40,40.0,40,0.0,1.0,0.2458449843017955,-1.0,0.8105306190192397,16.55928199260615,50,44.835696972548966,16.55928199260615,0.0,18.83692612068415,1.570788897942072,0.4139820498151537,0.0,0.615354543186169,1.570788897942072,0.6658687104528639,0.0,0.7679603598544175,0.017195225290614236,0.0015906474854560804,0.0,0.004055414933997531,1.570788897942072,0.4139820498151537,0.0,0.615354543186169,4650,186000,40,40.0,40,0.0,186000,0.005997611006023362,25.999102738001966,3.3574173579982016,18.229290866001975,0.007440392000717111,0.001092773993150331,2358.988719064888,4.397863737001899,18126246000.0,772603700.0,35.625977,1672586200.0,1.0,0.33333334,-1.0,0.94280905,-142478.69,0.0,203267.78,115741.28,453.23166,20095.172,198805.02,135221.86,73823.05,7408.3555,772603700.0,-142478.69
93,93,1.0,0.33333334,-1.0,0.942809,22.503237623587573,10,45.82896922800507,22.503237623587573,0.0017609692598665738,22.501991136368243,1.570788308557735,0.5625809405896892,0.0,0.6969179015244583,1.570788308557735,0.7840365981418431,0.0,0.7840390415709333,0.01515150068721538,0.0015999878219778996,0.0,0.004524246978312204,1.570788308557735,0.5625809405896892,0.0,0.6969179015244583,940,37600,40,40.0,40,0.0,1.0,0.2516996513280609,-1.0,0.81130694250364,13.726708191229672,50,43.78472892848822,13.726708191229672,0.0,18.438468664597238,1.5707935097265304,0.3431677047807419,0.0,0.576217158516541,1.5707935097265304,0.5067310870196746,0.0,0.7162751148510204,0.013987925453692318,0.0009164962799502164,0.0,0.0027294929445684066,1.5707935097265304,0.3431677047807419,0.0,0.576217158516541,4700,188000,40,40.0,40,0.0,188000,0.0058852639922406524,24.480337224973482,3.37006481399294,16.954683609001222,0.0053345049964264035,0.0009961890027625486,2383.4717355819157,4.1433728439878905,18551750000.0,727215200.0,86.431885,1461057000.0,1.0,0.33333334,-1.0,0.94280905,-146827.81,0.0,205078.77,120172.016,453.06693,19521.275,193979.55,139400.72,76938.414,7288.587,727215300.0,-146827.81
94,94,1.0,0.33333334,-1.0,0.942809,44.558003685214885,10,45.372466079645854,44.558003685214885,43.58038496299478,0.588830545479126,1.5705099622392416,1.1139500921303718,0.0,0.5897144830731733,1.5705099622392416,1.568949184051548,1.5662241424299126,0.0015203217010650138,0.016903748363656712,0.0042174705145830325,0.0,0.006470962863390411,1.5705099622392416,1.1139500921303718,0.0,0.5897144830731733,950,38000,40,40.0,40,0.0,1.0,0.24591740483222843,-1.0,0.8089307810290145,18.022084165674492,50,44.46115886835375,18.022084165674492,0.0,19.62142692296558,1.5707688982051835,0.45055210414186225,0.0,0.6346540865068871,1.5707688982051835,0.6589153048395494,0.0,0.7738189169318445,0.022726151248243287,0.0019955633426038235,0.0,0.004912635449446684,1.5707688982051835,0.45055210414186225,0.0,0.6346540865068871,4750,190000,40,40.0,40,0.0,190000,0.00598412100225687,25.083344938000664,3.406814334986848,17.838951041005203,0.007414242994855158,0.0011024100094800815,2408.5570092429116,3.8230787880020216,19805180000.0,804122500.0,164.16016,1655409700.0,1.0,0.33333334,-1.0,0.94280905,-151001.39,0.0,210942.7,123026.84,449.51834,20285.121,219552.89,143225.86,78014.64,7928.1646,804122500.0,-151001.39
95,95,1.0,0.33333334,-1.0,0.942809,27.179704780991823,10,46.13237969086002,27.179704780991823,0.0021245264255420615,22.18255780355058,1.569434785300719,0.6794926195247956,0.0,0.7128581915655481,1.569434785300719,0.9412008095982352,0.0,0.7684875766761533,0.01665500771453976,0.0033186374206545686,0.0,0.0055135221339166094,1.569434785300719,0.6794926195247956,0.0,0.7128581915655481,960,38400,40,40.0,40,0.0,1.0,0.2591364934227389,-1.0,0.8026980255595009,24.332571219472076,50,45.6124266500742,24.332571219472076,0.0,19.70581596715476,1.570770082799746,0.6083142804868017,0.0,0.6832673538530257,1.570770082799746,0.9098731136060836,0.0,0.7738794564884545,0.0239872421880305,0.001271570083035658,0.0,0.004517347751476134,1.570770082799746,0.6083142804868017,0.0,0.6832673538530257,4800,192000,40,40.0,40,0.0,192000,0.0059887489915126935,25.633947952999733,3.4358583970024483,18.022849008993944,0.0053580649982905015,0.0010096370097016916,2434.1936942709,4.162884096003836,21239984000.0,843106700.0,266.09766,1609749200.0,1.0,0.33333334,-1.0,0.94280905,-155378.81,0.0,211797.64,126535.016,485.66205,20370.377,226525.95,147494.56,80169.88,8499.527,843106600.0,-155378.81
96,96,1.0,0.33333334,-1.0,0.942809,13.322326535470669,10,46.6523262635258,13.322326535470669,0.0,19.255307795696964,1.5700897283436819,0.33305816338676664,0.0,0.5847183373692012,1.5700897283436819,0.5275887542122832,0.0,0.7018787024364537,0.025000091841132832,0.0025000091841132833,0.0,0.00750002755233985,1.5700897283436819,0.33305816338676664,0.0,0.5847183373692012,970,38800,40,40.0,40,0.0,1.0,0.25775005576701,-1.0,0.8032246212656784,19.58522845464219,50,45.48181965794046,19.58522845464219,0.0,20.063014570007258,1.5707732448625373,0.48963071136605485,0.0,0.6538308218936846,1.5707732448625373,0.7186236034570616,0.0,0.7784095106746812,0.022258774018848015,0.002055518916085051,0.0,0.005125060613685311,1.5707732448625373,0.48963071136605485,0.0,0.6538308218936846,4850,194000,40,40.0,40,0.0,194000,0.005917041999055073,25.61692475901509,3.422126607998507,18.055806432006648,0.005357737012673169,0.0009806070011109114,2459.8123801559123,4.126736332997098,22220520000.0,821448260.0,175.5625,1686887600.0,1.0,0.33333334,-1.0,0.94280905,-159946.33,0.0,241812.48,131334.86,469.6632,20629.477,210419.9,151648.31,84358.19,8096.3315,821448200.0,-159946.33
97,97,1.0,0.33333334,-1.0,0.942809,26.797703534107235,10,45.44346480434238,26.797703534107235,0.00810543594103419,21.518399025987318,1.5705325041654288,0.6699425883526808,0.0,0.7070683834082577,1.5705325041654288,0.9556358807485591,0.0,0.7521677966209754,0.021479184124261863,0.0036271938239238466,0.0,0.007406858811851264,1.5705325041654288,0.6699425883526808,0.0,0.7070683834082577,980,39200,40,40.0,40,0.0,1.0,0.25953717726117953,-1.0,0.8024500850822857,10.982188060880594,50,44.70630205866256,10.982188060880594,0.0,17.50353295539056,1.5707710303280455,0.27455470152201483,0.0,0.537932666423185,1.5707710303280455,0.40081599401673407,0.0,0.6764965579260207,0.016333061611481403,0.0006531308839422145,0.0,0.0025400632100831474,1.5707710303280455,0.27455470152201483,0.0,0.537932666423185,4900,196000,40,40.0,40,0.0,196000,0.0059643869899446145,25.779849886966986,3.403622413999983,18.110334405006142,0.005316396986017935,0.0009699269867269322,2485.5940786598658,4.253642356998171,23683355000.0,1004841400.0,9.765625,2089557800.0,1.0,0.33333334,-1.0,0.94280905,-164309.25,0.0,211143.0,133673.61,487.96796,22793.666,238972.66,156096.94,86757.9,9027.93,1004841400.0,-164309.25
98,98,1.0,0.33333334,-1.0,0.942809,22.097392687962696,10,44.96168891585071,22.097392687962696,0.0,22.093767271593524,1.5707864548458943,0.5524348171990673,0.0,0.6933038004632537,1.5707864548458943,0.7843970799091535,0.0,0.7843815171483798,0.0002123638844011566,2.1236388440115662e-05,0.0,6.370916532034698e-05,1.5707864548458943,0.5524348171990673,0.0,0.6933038004632537,990,39600,40,40.0,40,0.0,1.0,0.2736497975033485,-1.0,0.7981925384965769,13.86013755094196,50,45.000943080259674,13.86013755094196,0.0,18.62062876019666,1.5706588660776317,0.34650343877354894,0.0,0.5809046942780737,1.5706588660776317,0.5165401778950812,0.0,0.7227125013693814,0.023055738921444968,0.0014106648357975126,0.0,0.0044170533236577245,1.5706588660776317,0.34650343877354894,0.0,0.5809046942780737,4950,198000,40,40.0,40,0.0,198000,0.0059493519947864115,25.10871994899935,3.425398042993038,17.56318599700171,0.005426481002359651,0.000975875009316951,2510.704579477868,4.10778420099814,24731292000.0,1003997100.0,146.25879,2073750900.0,1.0,0.33333334,-1.0,0.94280905,-169229.55,0.0,209185.05,137782.17,535.01166,22880.125,248951.86,160575.12,88987.84,8576.693,1003997200.0,-169229.55
99,99,1.0,0.33333334,-1.0,0.942809,30.57182990948063,10,46.38286988141903,30.57182990948063,0.002160095139422946,20.21638097428518,1.5704198136784921,0.7642957477370157,0.0,0.7036168536307342,1.5704198136784921,1.0978292471351085,0.0,0.718700685498992,0.01073176450762503,0.002869814772308943,0.0,0.004269278665134665,1.5704198136784921,0.7642957477370157,0.0,0.7036168536307342,1000,40000,40,40.0,40,0.0,1.0,0.2579529704668589,-1.0,0.802876558129598,19.041010624176586,50,43.931478869327194,19.041010624176586,0.0,20.3285819443059,1.5707914300456896,0.47602526560441466,0.0,0.6508474320624377,1.5707914300456896,0.7234151400082289,0.0,0.7779652308493251,0.018281944935221617,0.0007255791467314899,0.0,0.0030455997905934414,1.5707914300456896,0.47602526560441466,0.0,0.6508474320624377,5000,200000,40,40.0,40,0.0,200000,0.005948665988398716,24.94844320595439,3.4119198269909248,17.283105884998804,0.005364487995393574,0.0010149399895453826,2535.654853935863,4.241089399991324,26486444000.0,1058965500.0,13.368164,2174742500.0,1.0,0.33333334,-1.0,0.94280905,-173943.6,0.0,225967.23,141937.27,531.41394,23375.113,242353.72,165199.25,91106.25,8898.16,1058965500.0,-173943.6
100,100,1.0,0.33333334,-1.0,0.942809,26.519928100546576,10,45.12636709752276,26.519928100546576,0.0,21.65412982622433,1.5700832445771005,0.6629982025136644,0.0,0.7110742537621905,1.5700832445771005,0.9411458569878484,0.0,0.7684432854696548,0.008367385326324195,0.001182084533466421,0.0,0.0026070344222081923,1.5700832445771005,0.6629982025136644,0.0,0.7110742537621905,1010,40400,40,40.0,40,0.0,1.0,0.285011133781042,-1.0,0.7901904127357456,21.304194455993734,50,44.80477006321539,21.304194455993734,0.0,20.669698346403095,1.5707918455323435,0.5326048613998433,0.0,0.6666869523632035,1.5707918455323435,0.8072265834260487,0.0,0.7762137914658983,0.022635073126557437,0.0014930988236090271,0.0,0.004577314241710707,1.5707918455323435,0.5326048613998433,0.0,0.6666869523632035,5050,202000,40,40.0,40,0.0,202000,0.006745878010406159,25.297437912013265,3.3598481329972856,17.563755923009012,0.005328053986886516,0.0010053360019810498,2560.9540443658916,4.360754588007694,27812170000.0,1177660700.0,10.766602,2347448800.0,1.0,0.33333334,-1.0,0.94280905,-178543.66,0.0,216813.84,144846.83,474.64145,24343.287,251341.23,169535.6,93695.67,9533.679,1177660700.0,-178543.66
101,101,1.0,0.33333334,-1.0,0.942809,20.281942696310956,10,46.44321336931199,20.281942696310956,0.0,20.900905455814623,1.570780543616077,0.507048567407774,0.0,0.6690202653810021,1.570780543616077,0.7764027782282454,0.0,0.7768058421326053,0.010083458216660679,0.001008345821666068,0.0,0.003025037464998204,1.570780543616077,0.507048567407774,0.0,0.6690202653810021,1020,40800,40,40.0,40,0.0,1.0,0.2576116773260619,-1.0,0.8176684207789842,18.421774468240713,50,44.35841341924112,18.421774468240713,0.0,19.60354246802184,1.570784657178099,0.4605443617060179,0.0,0.6410956634793185,1.570784657178099,0.6884104714135976,0.0,0.7766737550930092,0.011659771412942055,0.00031839935895724205,0.0,0.0016485814846843863,1.570784657178099,0.4605443617060179,0.0,0.6410956634793185,5100,204000,40,40.0,40,0.0,204000,0.006185343998367898,25.213540240976727,3.3868717739969725,17.36666977299319,0.0053461069910554215,0.0009726019925437868,2586.169346589886,4.447494641004596,29297195000.0,1226619400.0,0.25,2480504300.0,1.0,0.33333334,-1.0,0.94280905,-183220.36,0.0,231533.25,149201.97,538.10986,25264.547,242458.53,174137.6,95685.66,9250.699,1226619400.0,-183220.36
